,Date,3m1s_inversion,3m2s_inversion,2s10s_inversion,2s30s_inversion
811,2016-03-24,False,False,False,False
812,2016-03-23,False,False,False,False
813,2016-03-22,False,False,False,False
814,2016-03-21,False,False,False,False
815,2016-03-18,False,False,False,False
816,2016-03-17,False,False,False,False
817,2016-03-16,False,False,False,False
818,2016-03-15,False,False,False,False
819,2016-03-14,False,False,False,False
820,2016-03-11,False,False,False,False
821,2016-03-10,False,False,False,False
822,2016-03-09,False,False,False,False
823,2016-03-08,False,False,False,False
824,2016-03-07,False,False,False,False
825,2016-03-04,False,False,False,False
826,2016-03-03,False,False,False,False
827,2016-03-02,False,False,False,False
828,2016-03-01,False,False,False,False
829,2016-02-29,False,False,False,False
830,2016-02-26,False,False,False,False
831,2016-02-25,False,False,False,False
832,2016-02-24,False,False,False,False
833,2016-02-23,False,False,False,False
834,2016-02-22,False,False,False,False
835,2016-02-19,False,False,False,False
836,2016-02-18,False,False,False,False
837,2016-02-17,False,False,False,False
838,2016-02-16,False,False,False,False
839,2016-02-12,False,False,False,False
840,2016-02-11,False,False,False,False
841,2016-02-10,False,False,False,False
842,2016-02-09,False,False,False,False
843,2016-02-08,False,False,False,False
844,2016-02-05,False,False,False,False
845,2016-02-04,False,False,False,False
846,2016-02-03,False,False,False,False
847,2016-02-02,False,False,False,False
848,2016-02-01,False,False,False,False
849,2016-01-29,False,False,False,False
850,2016-01-28,False,False,False,False
851,2016-01-27,False,False,False,False
852,2016-01-26,False,False,False,False
853,2016-01-25,False,False,False,False
854,2016-01-22,False,False,False,False
855,2016-01-21,False,False,False,False
856,2016-01-20,False,False,False,False
857,2016-01-19,False,False,False,False
858,2016-01-15,False,False,False,False
859,2016-01-14,False,False,False,False
860,2016-01-13,False,False,False,False
861,2016-01-12,False,False,False,False
862,2016-01-11,False,False,False,False
863,2016-01-08,False,False,False,False
864,2016-01-07,False,False,False,False
865,2016-01-06,False,False,False,False
866,2016-01-05,False,False,False,False
867,2016-01-04,False,False,False,False
868,2015-12-31,False,False,False,False
869,2015-12-30,False,False,False,False
870,2015-12-29,False,False,False,False
871,2015-12-28,False,False,False,False
872,2015-12-24,False,False,False,False
873,2015-12-23,False,False,False,False
874,2015-12-22,False,False,False,False
875,2015-12-21,False,False,False,False
876,2015-12-18,False,False,False,False
877,2015-12-17,False,False,False,False
878,2015-12-16,False,False,False,False
879,2015-12-15,False,False,False,False
880,2015-12-14,False,False,False,False
881,2015-12-11,False,False,False,False
882,2015-12-10,False,False,False,False
883,2015-12-09,False,False,False,False
884,2015-12-08,False,False,False,False
885,2015-12-07,False,False,False,False
886,2015-12-04,False,False,False,False
887,2015-12-03,False,False,False,False
888,2015-12-02,False,False,False,False
889,2015-12-01,False,False,False,False
890,2015-11-30,False,False,False,False
891,2015-11-27,False,False,False,False
892,2015-11-25,False,False,False,False
893,2015-11-24,False,False,False,False
894,2015-11-23,False,False,False,False
895,2015-11-20,False,False,False,False
896,2015-11-19,False,False,False,False
897,2015-11-18,False,False,False,False
898,2015-11-17,False,False,False,False
899,2015-11-16,False,False,False,False
900,2015-11-13,False,False,False,False
901,2015-11-12,False,False,False,False
902,2015-11-10,False,False,False,False
903,2015-11-09,False,False,False,False
904,2015-11-06,False,False,False,False
905,2015-11-05,False,False,False,False
906,2015-11-04,False,False,False,False
907,2015-11-03,False,False,False,False
908,2015-11-02,False,False,False,False
909,2015-10-30,False,False,False,False
910,2015-10-29,False,False,False,False
911,2015-10-28,False,False,False,False
912,2015-10-27,False,False,False,False
913,2015-10-26,False,False,False,False
914,2015-10-23,False,False,False,False
915,2015-10-22,False,False,False,False
916,2015-10-21,False,False,False,False
917,2015-10-20,False,False,False,False
918,2015-10-19,False,False,False,False
919,2015-10-16,False,False,False,False
920,2015-10-15,False,False,False,False
921,2015-10-14,False,False,False,False
922,2015-10-13,False,False,False,False
923,2015-10-09,False,False,False,False
924,2015-10-08,False,False,False,False
925,2015-10-07,False,False,False,False
926,2015-10-06,False,False,False,False
927,2015-10-05,False,False,False,False
928,2015-10-02,False,False,False,False
929,2015-10-01,False,False,False,False
930,2015-09-30,False,False,False,False
931,2015-09-29,False,False,False,False
932,2015-09-28,False,False,False,False
933,2015-09-25,False,False,False,False
934,2015-09-24,False,False,False,False
935,2015-09-23,False,False,False,False
936,2015-09-22,False,False,False,False
937,2015-09-21,False,False,False,False
938,2015-09-18,False,False,False,False
939,2015-09-17,False,False,False,False
940,2015-09-16,False,False,False,False
941,2015-09-15,False,False,False,False
942,2015-09-14,False,False,False,False
943,2015-09-11,False,False,False,False
944,2015-09-10,False,False,False,False
945,2015-09-09,False,False,False,False
946,2015-09-08,False,False,False,False
947,2015-09-04,False,False,False,False
948,2015-09-03,False,False,False,False
949,2015-09-02,False,False,False,False
950,2015-09-01,False,False,False,False
951,2015-08-31,False,False,False,False
952,2015-08-28,False,False,False,False
953,2015-08-27,False,False,False,False
954,2015-08-26,False,False,False,False
955,2015-08-25,False,False,False,False
956,2015-08-24,False,False,False,False
957,2015-08-21,False,False,False,False
958,2015-08-20,False,False,False,False
959,2015-08-19,False,False,False,False
960,2015-08-18,False,False,False,False
961,2015-08-17,False,False,False,False
962,2015-08-14,False,False,False,False
963,2015-08-13,False,False,False,False
964,2015-08-12,False,False,False,False
965,2015-08-11,False,False,False,False
966,2015-08-10,False,False,False,False
967,2015-08-07,False,False,False,False
968,2015-08-06,False,False,False,False
969,2015-08-05,False,False,False,False
970,2015-08-04,False,False,False,False
971,2015-08-03,False,False,False,False
972,2015-07-31,False,False,False,False
973,2015-07-30,False,False,False,False
974,2015-07-29,False,False,False,False
975,2015-07-28,False,False,False,False
976,2015-07-27,False,False,False,False
977,2015-07-24,False,False,False,False
978,2015-07-23,False,False,False,False
979,2015-07-22,False,False,False,False
980,2015-07-21,False,False,False,False
981,2015-07-20,False,False,False,False
982,2015-07-17,False,False,False,False
983,2015-07-16,False,False,False,False
984,2015-07-15,False,False,False,False
985,2015-07-14,False,False,False,False
986,2015-07-13,False,False,False,False
987,2015-07-10,False,False,False,False
988,2015-07-09,False,False,False,False
989,2015-07-08,False,False,False,False
990,2015-07-07,False,False,False,False
991,2015-07-06,False,False,False,False
992,2015-07-02,False,False,False,False
993,2015-07-01,False,False,False,False
994,2015-06-30,False,False,False,False
995,2015-06-29,False,False,False,False
996,2015-06-26,False,False,False,False
997,2015-06-25,False,False,False,False
998,2015-06-24,False,False,False,False
999,2015-06-23,False,False,False,False
1000,2015-06-22,False,False,False,False
1001,2015-06-19,False,False,False,False
1002,2015-06-18,False,False,False,False
1003,2015-06-17,False,False,False,False
1004,2015-06-16,False,False,False,False
1005,2015-06-15,False,False,False,False
1006,2015-06-12,False,False,False,False
1007,2015-06-11,False,False,False,False
1008,2015-06-10,False,False,False,False
1009,2015-06-09,False,False,False,False
1010,2015-06-08,False,False,False,False
1011,2015-06-05,False,False,False,False
1012,2015-06-04,False,False,False,False
1013,2015-06-03,False,False,False,False
1014,2015-06-02,False,False,False,False
1015,2015-06-01,False,False,False,False
1016,2015-05-29,False,False,False,False
1017,2015-05-28,False,False,False,False
1018,2015-05-27,False,False,False,False
1019,2015-05-26,False,False,False,False
1020,2015-05-22,False,False,False,False
1021,2015-05-21,False,False,False,False
1022,2015-05-20,False,False,False,False
1023,2015-05-19,False,False,False,False
1024,2015-05-18,False,False,False,False
1025,2015-05-15,False,False,False,False
1026,2015-05-14,False,False,False,False
1027,2015-05-13,False,False,False,False
1028,2015-05-12,False,False,False,False
1029,2015-05-11,False,False,False,False
1030,2015-05-08,False,False,False,False
1031,2015-05-07,False,False,False,False
1032,2015-05-06,False,False,False,False
1033,2015-05-05,False,False,False,False
1034,2015-05-04,False,False,False,False
1035,2015-05-01,False,False,False,False
1036,2015-04-30,False,False,False,False
1037,2015-04-29,False,False,False,False
1038,2015-04-28,False,False,False,False
1039,2015-04-27,False,False,False,False
1040,2015-04-24,False,False,False,False
1041,2015-04-23,False,False,False,False
1042,2015-04-22,False,False,False,False
1043,2015-04-21,False,False,False,False
1044,2015-04-20,False,False,False,False
1045,2015-04-17,False,False,False,False
1046,2015-04-16,False,False,False,False
1047,2015-04-15,False,False,False,False
1048,2015-04-14,False,False,False,False
1049,2015-04-13,False,False,False,False
1050,2015-04-10,False,False,False,False
1051,2015-04-09,False,False,False,False
1052,2015-04-08,False,False,False,False
1053,2015-04-07,False,False,False,False
1054,2015-04-06,False,False,False,False
1055,2015-04-03,False,False,False,False
1056,2015-04-02,False,False,False,False
1057,2015-04-01,False,False,False,False
1058,2015-03-31,False,False,False,False
1059,2015-03-30,False,False,False,False
1060,2015-03-27,False,False,False,False
1061,2015-03-26,False,False,False,False
1062,2015-03-25,False,False,False,False
1063,2015-03-24,False,False,False,False
1064,2015-03-23,False,False,False,False
1065,2015-03-20,False,False,False,False
1066,2015-03-19,False,False,False,False
1067,2015-03-18,False,False,False,False
1068,2015-03-17,False,False,False,False
1069,2015-03-16,False,False,False,False
1070,2015-03-13,False,False,False,False
1071,2015-03-12,False,False,False,False
1072,2015-03-11,False,False,False,False
1073,2015-03-10,False,False,False,False
1074,2015-03-09,False,False,False,False
1075,2015-03-06,False,False,False,False
1076,2015-03-05,False,False,False,False
1077,2015-03-04,False,False,False,False
1078,2015-03-03,False,False,False,False
1079,2015-03-02,False,False,False,False
1080,2015-02-27,False,False,False,False
1081,2015-02-26,False,False,False,False
1082,2015-02-25,False,False,False,False
1083,2015-02-24,False,False,False,False
1084,2015-02-23,False,False,False,False
1085,2015-02-20,False,False,False,False
1086,2015-02-19,False,False,False,False
1087,2015-02-18,False,False,False,False
1088,2015-02-17,False,False,False,False
1089,2015-02-13,False,False,False,False
1090,2015-02-12,False,False,False,False
1091,2015-02-11,False,False,False,False
1092,2015-02-10,False,False,False,False
1093,2015-02-09,False,False,False,False
1094,2015-02-06,False,False,False,False
1095,2015-02-05,False,False,False,False
1096,2015-02-04,False,False,False,False
1097,2015-02-03,False,False,False,False
1098,2015-02-02,False,False,False,False
1099,2015-01-30,False,False,False,False
1100,2015-01-29,False,False,False,False
1101,2015-01-28,False,False,False,False
1102,2015-01-27,False,False,False,False
1103,2015-01-26,False,False,False,False
1104,2015-01-23,False,False,False,False
1105,2015-01-22,False,False,False,False
1106,2015-01-21,False,False,False,False
1107,2015-01-20,False,False,False,False
1108,2015-01-16,False,False,False,False
1109,2015-01-15,False,False,False,False
1110,2015-01-14,False,False,False,False
1111,2015-01-13,False,False,False,False
1112,2015-01-12,False,False,False,False
1113,2015-01-09,False,False,False,False
1114,2015-01-08,False,False,False,False
1115,2015-01-07,False,False,False,False
1116,2015-01-06,False,False,False,False
1117,2015-01-05,False,False,False,False
1118,2015-01-02,False,False,False,False
1119,2014-12-31,False,False,False,False
1120,2014-12-30,False,False,False,False
1121,2014-12-29,False,False,False,False
1122,2014-12-26,False,False,False,False
1123,2014-12-24,False,False,False,False
1124,2014-12-23,False,False,False,False
1125,2014-12-22,False,False,False,False
1126,2014-12-19,False,False,False,False
1127,2014-12-18,False,False,False,False
1128,2014-12-17,False,False,False,False
1129,2014-12-16,False,False,False,False
1130,2014-12-15,False,False,False,False
1131,2014-12-12,False,False,False,False
1132,2014-12-11,False,False,False,False
1133,2014-12-10,False,False,False,False
1134,2014-12-09,False,False,False,False
1135,2014-12-08,False,False,False,False
1136,2014-12-05,False,False,False,False
1137,2014-12-04,False,False,False,False
1138,2014-12-03,False,False,False,False
1139,2014-12-02,False,False,False,False
1140,2014-12-01,False,False,False,False
1141,2014-11-28,False,False,False,False
1142,2014-11-26,False,False,False,False
1143,2014-11-25,False,False,False,False
1144,2014-11-24,False,False,False,False
1145,2014-11-21,False,False,False,False
1146,2014-11-20,False,False,False,False
1147,2014-11-19,False,False,False,False
1148,2014-11-18,False,False,False,False
1149,2014-11-17,False,False,False,False
1150,2014-11-14,False,False,False,False
1151,2014-11-13,False,False,False,False
1152,2014-11-12,False,False,False,False
1153,2014-11-10,False,False,False,False
1154,2014-11-07,False,False,False,False
